date,asset_id,sector,open,high,low,close,volume,bid,ask,spread_bps,realized_vol_5d,realized_vol_20d,return_1d,return_5d,return_20d,price_strength_20,price_strength_60,volume_zscore,volume_trend,market_return,sector_return,market_volatility,sector_dispersion,macro_factor_1,macro_factor_2,macro_factor_3,sentiment_score,liquidity_score,flow_index,carry_score,event_intensity,event_flag,intraday_range
2021-12-02,A12,Industrials,50.18635743,50.49027419,49.70772557,50.00874385,134410,49.95742362,50.06006408,20.52450264,0.02094504896,0.02169089979,-0.003848451658,-0.04093322036,-0.01538253048,-0.0358557244,0.03141310575,-0.4293952031,0.6855877812,0.001995152697,0.001020979263,0.006414204334,0.005056095288,-0.1103925782,0.4827399672,-0.068821944,-0.334146424,0.1743231876,-0.8539193365,-0.1784871178,0.6420614682,0,0.01564823594
2021-12-02,A13,Energy,66.3487944,66.81191396,66.06501352,66.52615228,6790609,66.51999454,66.53231002,1.851223846,0.01215826757,0.01078527075,-0.001008356822,-0.03144164214,-0.0318832927,-0.02587611987,-0.002960042341,2.391382045,0.6471706523,0.001995152697,0.008819850946,0.006414204334,0.006414011506,-0.1103925782,0.4827399672,-0.068821944,-0.227803116,0.9614049939,1.191802852,1.194591869,0.4793075416,0,0.01122717026
2021-12-02,A14,Energy,57.44863249,58.04997879,57.17213229,57.77058432,360797,57.75573836,57.78543028,5.139626004,0.007421906653,0.009159482485,0.007249827433,0.0006253263582,-0.02159353956,-0.0002435911821,-0.02173909405,-1.171106347,-0.3780333124,0.001995152697,0.008819850946,0.006414204334,0.006414011506,-0.1103925782,0.4827399672,-0.068821944,-0.1401134187,0.7125622782,0.7189247345,0.4055806822,0.1430981764,0,0.01519538895
2021-12-02,A15,Energy,93.41530637,94.5744182,93.36263817,94.52109648,307732,94.47010585,94.57208712,10.78926029,0.01589280519,0.01350316013,0.01399949836,0.007349206454,0.009153913844,0.02755516304,-0.0185304684,-0.8629846036,0.4210359521,0.001995152697,0.008819850946,0.006414204334,0.006414011506,-0.1103925782,0.4827399672,-0.068821944,-0.5342724894,0.3810907257,-0.7435592746,-1.12367204,0.8997041287,0,0.01282020706
2021-12-02,A16,Energy,180.2873165,183.6487429,179.151082,182.4913236,95103,182.3129049,182.6697422,19.55366114,0.01329502296,0.01173940066,0.01503843481,-0.01303294782,-0.07453217812,-0.03084722332,-0.03533995584,-0.7258324937,0.4064891173,0.001995152697,0.008819850946,0.006414204334,0.006414011506,-0.1103925782,0.4827399672,-0.068821944,-0.6889662003,0.1668192176,0.8518715194,0.857104077,0.1702679952,0,0.02464588922
2021-12-02,A17,Consumer,39.98822656,40.04588673,39.75224028,39.80956018,598704,39.8054885,39.81363185,2.045576555,0.007203545914,0.01124135252,-0.004622958246,-0.02900645104,-0.06243652528,-0.02116049519,-0.03213608283,-0.9977995573,-0.3984202989,0.001995152697,0.006873404444,0.006414204334,0.007368594873,-0.1103925782,0.4827399672,-0.068821944,0.3463293611,0.9538469079,0.7659610464,-0.2595210499,0.2987386137,0,0.00737627955
2021-12-02,A18,Consumer,47.04004825,47.25056521,46.96300642,47.1731786,1344999,47.15965763,47.18669958,5.732483725,0.006000026447,0.01014933461,0.007936219381,0.02641641238,-0.003051400755,0.01021507189,0.004971508644,0.2846645408,0.2103741203,0.001995152697,0.006873404444,0.006414204334,0.007368594873,-0.1103925782,0.4827399672,-0.068821944,0.5599709214,0.7036229299,-1.359256718,-0.1088810208,0.05190527238,0,0.006095811175
2021-12-02,A19,Consumer,53.8021895,54.38621045,53.6416659,54.22394438,177951,54.19518277,54.25270599,10.60845394,0.01806033374,0.01347575691,0.008252251044,-0.009124475007,0.1053504003,0.0412623929,0.1302908028,-1.094963666,-0.2710809609,0.001995152697,0.006873404444,0.006414204334,0.007368594873,-0.1103925782,0.4827399672,-0.068821944,-0.00981684748,0.4169278908,-0.3835860841,-0.760244098,0.4230677706,0,0.01373091828
2021-12-02,A20,Consumer,63.66784105,64.74362085,63.47910779,64.5516986,328464,64.48163161,64.62176559,21.70879926,0.01637113757,0.01094653969,0.0159281056,0.03249649855,0.1345395368,0.07357158821,0.1299662219,1.540254662,0.08847966657,0.001995152697,0.006873404444,0.006414204334,0.007368594873,-0.1103925782,0.4827399672,-0.068821944,0.2776252006,0.1927112518,0.8563458869,-0.3575194862,0.03052497866,0,0.01958915238
2021-12-02,A21,Healthcare,100.4346918,100.5359693,99.56905392,99.66945853,2816995,99.65995457,99.67896249,1.907096297,0.01358158351,0.01140306204,-0.003882588693,-0.01418866891,-0.04554048398,-0.01906454014,-0.03421200182,0.2886476117,0.1140101426,0.001995152697,-0.001324592754,0.006414204334,0.010728704,-0.1103925782,0.4827399672,-0.068821944,-0.05307041119,0.9770980422,0.5649235812,0.09613957417,0.1693258395,0,0.009701220317
2021-12-02,A22,Healthcare,93.42636059,95.07905628,92.95806214,94.60247372,1410825,94.58059633,94.6243511,4.62511887,0.01352869122,0.01238636363,0.01569921905,0.06694072254,0.09056301405,0.06309356543,0.1077474813,0.7003287929,0.1475369666,0.001995152697,-0.001324592754,0.006414204334,0.010728704,-0.1103925782,0.4827399672,-0.068821944,0.4494073748,0.7169987995,0.4813222526,-0.9740588977,0.1054898497,0,0.02242007063
2021-12-02,A23,Healthcare,97.96631263,98.15058527,97.56565919,97.7491782,805991,97.69905364,97.79930276,10.25575144,0.007574181434,0.01256349644,-0.003106036106,-0.01622512092,-0.0009859421884,-0.001605802713,-0.02376491224,0.6099328396,-0.1563589457,0.001995152697,-0.001324592754,0.006414204334,0.010728704,-0.1103925782,0.4827399672,-0.068821944,-0.4955056144,0.3791641418,0.1630107462,-0.5607728291,0.8005194557,0,0.005983948795
2021-12-02,A24,Healthcare,69.99126859,70.18690338,69.17429768,69.36764893,233868,69.30018307,69.4351148,19.45167899,0.008780557932,0.01405105862,-0.01400896526,-0.01233390779,0.07409300455,0.001874470659,0.06449320345,0.9920181964,0.129044231,0.001995152697,-0.001324592754,0.006414204334,0.010728704,-0.1103925782,0.4827399672,-0.068821944,-0.4305915859,0.1787571521,0.07624267404,0.1534439827,0.219228361,0,0.01459766491
2021-12-03,A01,Technology,71.69017873,72.01332353,71.16727027,71.48805805,2392675,71.48022891,71.49588719,2.190335236,0.009744957519,0.01172816381,-0.002538383579,-0.03464574471,-0.08148907715,-0.0379219156,-0.08678828852,0.4654346376,-0.08730995085,0.009541183277,0.01366056302,0.006760880798,0.01150194411,-0.1498523585,0.3688723316,0.06306032337,-0.1792756874,0.9434006705,0.7464486913,0.2098149982,0.5068004841,0,0.01183488934
2021-12-03,A02,Technology,47.24854396,48.33553245,47.20364476,48.2896003,3714870,48.27785999,48.30134061,4.862459248,0.02004682428,0.01329411867,0.02987658094,-0.006834555204,-0.01230357866,-0.0113631743,-0.06345186918,2.818753123,0.04768621362,0.009541183277,0.01366056302,0.006760880798,0.01150194411,-0.1498523585,0.3688723316,0.06306032337,0.02882812363,0.7307725606,0.7862233541,-1.128696412,0.2715930733,0,0.02343957464
2021-12-03,A03,Technology,118.8319667,119.9609239,118.7510704,119.8792591,785378,119.8124295,119.9460886,11.14947838,0.01601890532,0.01842268729,0.01503290023,-0.02284171277,-0.03490806349,-0.02593278217,-0.02657720212,0.5255580711,-0.2705027161,0.009541183277,0.01366056302,0.006760880798,0.01150194411,-0.1498523585,0.3688723316,0.06306032337,0.1309277546,0.4012350421,-0.5779397895,0.4085441442,0.07883865475,0,0.01009226754
2021-12-03,A04,Technology,52.91209846,53.31374644,52.90884639,53.31046969,152438,53.2562058,53.36473357,20.35768433,0.01195508718,0.01040906239,0.01227115448,-0.01626625361,0.009956855984,-0.003337947965,-0.02334305447,-0.4274517763,-0.4499725312,0.009541183277,0.01366056302,0.006760880798,0.01150194411,-0.1498523585,0.3688723316,0.06306032337,-0.03954737607,0.173647873,-0.7771278312,-0.1080989739,0.3829341369,0,0.007595132015
2021-12-03,A05,Financials,54.58473084,55.64335747,54.08909165,55.13810576,3365767,55.13261759,55.14359393,1.990699963,0.009405860053,0.01282133684,0.0139367023,0.0214014926,0.08344329575,0.05627221231,0.1111832487,1.308623072,-0.2921952391,0.009541183277,0.02246574025,0.006760880798,0.008040528822,-0.1498523585,0.3688723316,0.06306032337,-0.1357818633,0.9956533747,0.4098583197,0.3907986659,0.1975778465,0,0.02818859662
2021-12-03,A06,Financials,102.5917042,104.4577515,102.3814194,104.2436418,1733155,104.2177244,104.2695592,4.972463711,0.01676625264,0.01037527865,0.01848350187,-0.04103939746,-0.01608109245,-0.02493131032,0.02419140857,0.4728859901,0.2120262401,0.009541183277,0.02246574025,0.006760880798,0.008040528822,-0.1498523585,0.3688723316,0.06306032337,0.4822344998,0.6713556072,0.4196929307,-1.381719096,0.1223849859,0,0.01991806962
2021-12-03,A07,Financials,73.41206227,74.91498075,73.12582421,74.62288272,975307,74.58618141,74.65958403,9.836476878,0.01389398693,0.009578635357,0.02194894581,0.002484465173,0.04193217421,0.01820461673,0.02382775117,1.28395752,-0.004340580641,0.009541183277,0.02246574025,0.006760880798,0.008040528822,-0.1498523585,0.3688723316,0.06306032337,-0.8753498977,0.3838697346,-0.1274439319,0.6992028418,0.9913655147,0,0.02397597733
2021-12-03,A08,Financials,38.20740884,39.22477432,38.17722112,39.19378277,161148,39.15523272,39.23233283,19.6715166,0.02752814573,0.01799004147,0.035493811,0.009401032916,-0.04217015823,-0.005734143261,-0.04260822077,-0.4389076334,-0.5730868391,0.009541183277,0.02246574025,0.006760880798,0.008040528822,-0.1498523585,0.3688723316,0.06306032337,-0.352552934,0.1866840862,-1.015619163,0.01987812639,0.100181713,0,0.02672753508
2021-12-03,A09,Industrials,74.46473123,74.91999123,74.45628053,74.91148886,1038833,74.90392479,74.91905294,2.019469787,0.006675058623,0.008920177545,0.005320214422,-0.01734981276,0.01642211526,-0.0004953061786,0.01814664,-0.9409461601,-0.1865271184,0.009541183277,0.003460162916,0.006760880798,0.0125661066,-0.1498523585,0.3688723316,0.06306032337,-0.2691607933,0.897682261,-0.4967000322,1.031906476,0.3119902588,0,0.006190114716
2021-12-03,A10,Industrials,66.67706962,67.67504924,66.66099702,67.65873608,1400720,67.64117152,67.67630064,5.192104325,0.0177512805,0.01068264222,0.02102731419,-0.01623099515,-0.04252428249,-0.0205884046,-0.06962765833,0.3054323027,0.1510113512,0.009541183277,0.003460162916,0.006760880798,0.0125661066,-0.1498523585,0.3688723316,0.06306032337,-0.02840549329,0.7444099606,0.5130587515,0.1987889218,0.2650124696,0,0.01498775002
2021-12-03,A11,Industrials,97.83395519,98.4263947,97.29864016,97.88783803,337933,97.83993639,97.93573967,9.787047002,0.009207614051,0.008083264858,0.001835301866,0.01433387796,0.04426626606,0.01774013744,0.0464073676,-0.3996191349,0.01406212845,0.009541183277,0.003460162916,0.006760880798,0.0125661066,-0.1498523585,0.3688723316,0.06306032337,-0.363605653,0.4060853206,1.07663998,0.6458826879,0.4813652014,0,0.01152088512
2021-12-03,A12,Industrials,49.73605611,49.74274598,49.28488032,49.2915095,90942,49.2476579,49.33536111,17.79276213,0.02084561107,0.0219080104,-0.01434217882,-0.05202075716,-0.02723789823,-0.04841760197,0.01423308824,-0.6773695663,0.7513001247,0.009541183277,0.003460162916,0.006760880798,0.0125661066,-0.1498523585,0.3688723316,0.06306032337,-0.1962954821,0.1747921302,0.8175454406,-0.2085024155,0.1577020036,0,0.00928893571
2021-12-03,A13,Energy,66.73426834,67.25181994,66.53271331,67.04870176,459443,67.04161265,67.05579087,2.114615396,0.01374063871,0.01096431319,0.007854797939,-0.0215829758,-0.02008857561,-0.01723557905,0.003308221972,-1.327654971,0.6581868929,0.009541183277,0.01129605213,0.006760880798,0.004453197268,-0.1498523585,0.3688723316,0.06306032337,-0.3078513189,0.8717977938,-0.8836552684,1.204842379,0.3181596118,0,0.01072513869
2021-12-03,A14,Energy,57.74970959,58.53853133,57.45529792,58.2400982,353934,58.22390687,58.25628954,5.56020168,0.008255747125,0.009358201504,0.008127213661,0.006460560554,-0.009931660709,0.008391402317,-0.0135145998,-1.116606898,-0.4294463206,0.009541183277,0.01129605213,0.006760880798,0.004453197268,-0.1498523585,0.3688723316,0.06306032337,-0.01418680423,0.7537184842,0.2942663987,0.3713858769,0.3073536181,0,0.01859944348
2021-12-03,A15,Energy,94.8979526,96.33758091,94.86089042,96.29995648,298368,96.24804458,96.35186839,10.78129343,0.0177328324,0.01281895039,0.01881971396,0.02106766897,0.0530671043,0.04413922703,0.0001398179778,-0.8578908749,0.3711668551,0.009541183277,0.01129605213,0.006760880798,0.004453197268,-0.1498523585,0.3688723316,0.06306032337,-0.5851953959,0.3997488135,0.7970035607,-1.1263052,1.242291099,1,0.01533428
2021-12-03,A16,Energy,181.9893365,184.773684,181.6075305,184.3860366,101098,184.2081754,184.5638978,19.29226126,0.0143611662,0.01177162884,0.01038248297,0.001841294112,-0.04960950402,-0.01827601344,-0.02577811073,-0.6240339297,0.3024949921,0.009541183277,0.01129605213,0.006760880798,0.004453197268,-0.1498523585,0.3688723316,0.06306032337,-0.4810819942,0.1722783102,0.2139843676,0.8339836104,0.4340296225,0,0.01717133015
2021-12-03,A17,Consumer,39.85236271,40.31303119,39.69067064,40.14947006,2127457,40.14548111,40.15345902,1.987053038,0.009656845627,0.01152859881,0.008538398448,-0.01970730369,-0.05423555403,-0.01000050333,-0.02461603664,0.1374540561,-0.365382623,0.009541183277,0.008339383959,0.006760880798,0.001619576749,-0.1498523585,0.3688723316,0.06306032337,0.1422730855,0.909760194,-0.5819193735,-0.2623740178,0.5018932631,0,0.01550109002
2021-12-03,A18,Consumer,47.14795446,47.52572991,47.06464299,47.4417509,804982,47.43009063,47.45341117,4.915616613,0.00505798635,0.01012282893,0.005693326292,0.0328663031,-0.003863324638,0.01616675251,0.01000701224,-0.7499053775,0.1275487889,0.009541183277,0.008339383959,0.006760880798,0.001619576749,-0.1498523585,0.3688723316,0.06306032337,0.7025777461,0.6841492516,-0.4491686288,-0.08752123382,0.5350771098,0,0.0097190114
2021-12-03,A19,Consumer,54.44044028,54.76942329,54.38790086,54.71656637,986167,54.68920491,54.74392783,10.00115949,0.01267257736,0.01343483875,0.009084952996,-0.02474782662,0.116016734,0.04501491759,0.1365751413,1.105980554,-0.0429476066,0.009541183277,0.008339383959,0.006760880798,0.001619576749,-0.1498523585,0.3688723316,0.06306032337,0.3111102024,0.3776867486,0.5442422489,-0.7995074279,0.1958728761,0,0.00697270411
2021-12-03,A20,Consumer,64.46410828,65.32332438,64.342261,65.19985305,93467,65.12774219,65.2719639,22.11994486,0.01609667685,0.01077525679,0.0100408581,0.02917773475,0.1486311718,0.07679671591,0.1372662712,-0.5522455648,0.04799239335,0.009541183277,0.008339383959,0.006760880798,0.001619576749,-0.1498523585,0.3688723316,0.06306032337,0.09077673757,0.173529027,-0.6653034714,-0.2234794793,0.02293652098,0,0.01504701838
2021-12-03,A21,Healthcare,99.32763697,99.52481028,98.9456619,99.14207695,1311955,99.13132665,99.15282725,2.168665916,0.008510803357,0.01137905345,-0.00529130572,0.003305331373,-0.05234983402,-0.02161814029,-0.03952667418,-0.3779881517,-0.2588649362,0.009541183277,-0.001974802606,0.006760880798,0.0089445129,-0.1498523585,0.3688723316,0.06306032337,-0.4045631539,0.8648405423,-0.2769868844,0.01811154521,0.1628526585,0,0.005841600199
2021-12-03,A22,Healthcare,94.86907135,96.00586312,94.45216544,95.58396153,907871,95.56053,95.60739306,4.902816129,0.007593315348,0.01234131795,0.01037486414,0.04334170508,0.0888805284,0.06943483166,0.1160214317,-0.1536514393,-0.1693539285,0.009541183277,-0.001974802606,0.006760880798,0.0089445129,-0.1498523585,0.3688723316,0.06306032337,0.2160961429,0.7304828874,-0.635723416,-0.9700434946,0.5522029026,0,0.01625479478
2021-12-03,A23,Healthcare,97.57613791,97.58955973,96.35790886,96.37116311,868569,96.32540784,96.41691837,9.4956348,0.008016009039,0.01285327067,-0.01409745962,-0.01759375311,-0.02119288361,-0.01463060346,-0.03634679175,0.7371185676,0.006675560777,0.009541183277,-0.001974802606,0.006760880798,0.0089445129,-0.1498523585,0.3688723316,0.06306032337,-0.3144129537,0.3754903197,0.3161901899,-0.4332465809,0.1292614893,0,0.0127802843
2021-12-03,A24,Healthcare,69.43175282,69.87043909,69.00895746,69.44497241,167083,69.36798095,69.52196388,22.17337337,0.008858748498,0.01359980662,0.001114690783,-0.007353681463,0.05547461734,0.0003545090931,0.06337428547,0.0281678408,0.02397114694,0.009541183277,-0.001974802606,0.006760880798,0.0089445129,-0.1498523585,0.3688723316,0.06306032337,-0.2685271201,0.1892739957,-0.1602195859,0.2240336236,0.06357357685,0,0.01240524118
2021-12-06,A01,Technology,71.35783047,71.87806949,70.81128603,71.32754043,944662,71.3202759,71.33480497,2.036951157,0.007077567904,0.01172706974,-0.002245376693,-0.01810682862,-0.08160160763,-0.03597100801,-0.08721297227,-0.7399989455,-0.4178617735,-0.00503402739,-0.006753717268,0.00671884578,0.005769543352,-0.3063998014,0.4310593115,0.2223269918,-0.5020805912,0.941006793,0.4651725842,0.1471913138,1.281877481,1,0.0149561229
2021-12-06,A02,Technology,48.12754241,48.2534141,47.48786797,47.61206667,1584747,47.5993511,47.62478223,5.341319385,0.02087656519,0.01312424129,-0.01403063249,-0.01652269254,-0.04009960266,-0.02324567345,-0.07415356367,0.3263415493,0.2054261017,-0.00503402739,-0.006753717268,0.00671884578,0.005769543352,-0.3063998014,0.4310593115,0.2223269918,-0.008163590089,0.6963417942,-0.555804863,-1.285464437,0.6366745781,0,0.0160788259
2021-12-06,A03,Technology,119.432932,119.7636431,118.2735107,118.6010113,149667,118.5454785,118.6565441,9.364638487,0.01547761606,0.01747561152,-0.01066279321,-0.0188861975,-0.06777194539,-0.03293148932,-0.03654833153,-1.331987066,-0.3135512622,-0.00503402739,-0.006753717268,0.00671884578,0.005769543352,-0.3063998014,0.4310593115,0.2223269918,0.436484845,0.3932263734,0.8720045,0.3244624535,1.474925927,1,0.01256424667
2021-12-06,A04,Technology,53.22187491,53.53624273,52.99339628,53.30641454,158579,53.25461422,53.35821485,19.43492657,0.007479911453,0.009872291919,-7.606667906e-05,0.003652328687,-0.004617843779,-0.003183325139,-0.02259102505,-0.3050375929,-0.3066362351,-0.00503402739,-0.006753717268,0.00671884578,0.005769543352,-0.3063998014,0.4310593115,0.2223269918,0.1057336686,0.1775580315,-0.5794839382,-0.216099204,0.8951517642,0,0.01018351094
2021-12-06,A05,Financials,55.20268373,55.48574299,55.02706019,55.30921891,613936,55.30335843,55.31507939,2.119168289,0.008258156635,0.01279759202,0.003103355654,0.01206003324,0.07872104457,0.05546964798,0.1109693435,-1.206966091,-0.3120794239,-0.00503402739,3.869504611e-05,0.00671884578,0.006121155591,-0.3063998014,0.4310593115,0.2223269918,-0.09858510556,0.9920898061,0.1394528146,0.3143890796,0.00790075467,0,0.008293062327
2021-12-06,A06,Financials,104.0857009,104.1599735,103.1036211,103.177193,762659,103.1513636,103.2030223,5.006793514,0.01669710909,0.009662021879,-0.01023034904,-0.03951247989,-0.0426408629,-0.0328278919,0.01318063747,-0.5361186279,0.2710813503,-0.00503402739,3.869504611e-05,0.00671884578,0.006121155591,-0.3063998014,0.4310593115,0.2223269918,0.1558384774,0.665727172,0.7675499138,-1.287996773,0.1025742115,0,0.01023823502
2021-12-06,A07,Financials,74.73363351,75.59424841,74.19909344,75.05355271,543533,75.01506956,75.09203587,10.25485208,0.01264134819,0.009325945672,0.005771285955,0.01839595568,0.0353069787,0.02229582665,0.02910839159,-0.1710955987,0.001236830813,-0.00503402739,3.869504611e-05,0.00671884578,0.006121155591,-0.3063998014,0.4310593115,0.2223269918,-0.8053095351,0.431112519,0.5594700324,0.6275677935,2.024448186,1,0.0185887932
2021-12-06,A08,Financials,39.18288951,39.26137966,39.17451113,39.2529845,77633,39.21246396,39.29350503,20.6458377,0.02437133516,0.01798908719,0.00151048762,-0.01415432284,-0.04225784755,-0.002040017273,-0.03965516201,-0.7453336198,-0.5591910954,-0.00503402739,3.869504611e-05,0.00671884578,0.006121155591,-0.3063998014,0.4310593115,0.2223269918,-0.1849069775,0.1930025808,-0.2215366208,0.08546509829,1.801682077,1,0.002213042564
2021-12-06,A09,Industrials,74.74817912,75.00020974,73.65877279,73.90713023,2805851,73.89986861,73.91439185,1.965066428,0.008016546081,0.00947237837,-0.01340727101,-0.02388442849,0.001810937082,-0.01398381736,0.00468777628,0.1012964512,-0.225271698,-0.00503402739,-0.000755866534,0.00671884578,0.0161890765,-0.3063998014,0.4310593115,0.2223269918,-0.2686740295,0.9699406498,-0.03864976795,0.9238809478,0.2748303681,0,0.01815030486
2021-12-06,A10,Industrials,67.81122028,69.02720412,67.60464316,68.81692269,743971,68.79949648,68.8343489,5.064513738,0.01920397717,0.01133241911,0.01711806456,0.01078211137,-0.03343959848,-0.002103186082,-0.05235607356,-0.7092489955,-0.1044434368,-0.00503402739,-0.000755866534,0.00671884578,0.0161890765,-0.3063998014,0.4310593115,0.2223269918,0.02939702048,0.704623313,-1.282711869,0.1570339784,0.2220300786,0,0.02067167346
2021-12-06,A11,Industrials,98.61223026,99.56798761,98.23701684,99.18913759,737172,99.14103351,99.23724166,9.699465016,0.007505212439,0.008436409892,0.01329378177,0.00998098869,0.05268047234,0.02861546238,0.05827997512,0.6746206774,0.09467953449,-0.00503402739,-0.000755866534,0.00671884578,0.0161890765,-0.3063998014,0.4310593115,0.2223269918,-0.2979804542,0.4035422622,0.726289788,0.5171538049,0.6764633467,0,0.01341851336
2021-12-06,A12,Industrials,49.05187464,49.08022734,48.27639265,48.30429711,125824,48.26031373,48.34828049,18.21096053,0.02129818842,0.02204017233,-0.02002804145,-0.0593688464,-0.05869398649,-0.06475688271,-0.008132419133,-0.4817790315,0.191499059,-0.00503402739,-0.000755866534,0.00671884578,0.0161890765,-0.3063998014,0.4310593115,0.2223269918,-0.1947064502,0.1808829229,-0.4136225436,-0.3236703991,0.2511978977,0,0.01664105974
2021-12-06,A13,Energy,67.04536527,67.1201276,66.82453182,66.89904789,1504636,66.8919556,66.90614018,2.120296598,0.01230953054,0.01086262679,-0.002232017415,-0.00868441819,-0.01491682073,-0.01870058551,-0.0002699756307,-0.6728844491,0.4769317818,-0.00503402739,-0.01394318523,0.00671884578,0.007353777381,-0.3063998014,0.4310593115,0.2223269918,-0.3007908534,0.9251001303,-0.446161749,1.21551099,0.004907408393,0,0.004418534916
2021-12-06,A14,Energy,57.79598995,57.88656079,57.01817537,57.10752731,3000356,57.09305229,57.12200233,5.069391578,0.01223221217,0.01021858348,-0.01944658275,-0.005737181688,-0.03243545839,-0.009576900945,-0.03169704145,2.1660982,-0.1055580792,-0.00503402739,-0.01394318523,0.00671884578,0.007353777381,-0.3063998014,0.4310593115,0.2223269918,0.1102853352,0.7154754394,-0.1103641798,0.3021008327,0.267251022,0,0.01520614639
2021-12-06,A15,Energy,95.77887253,95.95743616,94.11236224,94.28781894,774515,94.23658184,94.33905605,10.86823399,0.01894893344,0.01363017418,-0.02089448024,0.01701320842,0.04062835866,0.02028631264,-0.0202544988,0.2951541527,0.1409180428,-0.00503402739,-0.01394318523,0.00671884578,0.007353777381,-0.3063998014,0.4310593115,0.2223269918,-0.2556570629,0.4011771706,0.1224861456,-1.203964968,0.2804710766,0,0.01956852906
2021-12-06,A16,Energy,183.321618,183.6631546,181.6138485,181.9522035,179531,181.7571093,182.1472977,21.44455238,0.01555776478,0.01113771041,-0.01319966053,-0.01271399756,-0.04091457438,-0.02922845734,-0.03919510094,-0.3122346871,0.3499348169,-0.00503402739,-0.01394318523,0.00671884578,0.007353777381,-0.3063998014,0.4310593115,0.2223269918,-0.2999012829,0.1877726771,-0.04868275083,0.7829236539,0.4641427747,0,0.01126288148
2021-12-06,A17,Consumer,39.99706132,40.23465829,39.42677655,39.66098583,3621161,39.6567525,39.66521916,2.134757426,0.009492067774,0.01160422725,-0.01216664217,-0.01898428777,-0.05612425252,-0.01919374801,-0.03703734969,1.182513724,-0.1648631806,-0.00503402739,-0.01080228401,0.00671884578,0.00667327399,-0.3063998014,0.4310593115,0.2223269918,0.2842497904,0.9219505378,-0.7197562667,-0.3074589886,0.1145005271,0,0.02036968382
2021-12-06,A18,Consumer,47.51347627,47.73927949,47.09094988,47.31474508,1147041,47.30312556,47.3263646,4.91158515,0.006534299401,0.009790024229,-0.002677089547,0.02379256724,-0.01728877948,0.01435065144,0.006835544209,-0.1188625602,-0.01842638563,-0.00503402739,-0.01080228401,0.00671884578,0.00667327399,-0.3063998014,0.4310593115,0.2223269918,0.3989318171,0.7210252523,0.4424981111,-0.01325389048,0.1591447724,0,0.01370248547
2021-12-06,A19,Consumer,54.24001198,54.33867432,53.48155473,53.57883745,1055282,53.55299059,53.6046843,9.648158422,0.01446469065,0.01461591156,-0.02079313448,-0.03428968654,0.08202275623,0.01933229145,0.1095071027,1.279910569,0.1906658503,-0.00503402739,-0.01080228401,0.00671884578,0.00667327399,-0.3063998014,0.4310593115,0.2223269918,0.226505008,0.3947660847,-1.387829635,-0.8326744941,0.3975482784,0,0.01599735324
2021-12-06,A20,Consumer,65.10348408,65.21645423,64.594056,64.70614217,61281,64.64989406,64.76239027,17.3857069,0.01456046838,0.01125136932,-0.00757226984,0.03502268238,0.1308240278,0.06207766888,0.125149051,-0.7806574148,0.009676194432,-0.00503402739,-0.01080228401,0.00671884578,0.00667327399,-0.3063998014,0.4310593115,0.2223269918,-0.3032676708,0.1760222421,0.03632098407,-0.4066311264,0.2650490956,0,0.009618843021
2021-12-06,A21,Healthcare,98.7844685,99.21066169,98.6827303,99.10848456,1400155,99.09830657,99.11866255,2.053909054,0.005066357312,0.01122829902,-0.0003388308611,-0.00993763007,-0.05797870259,-0.01899701427,-0.03995862785,-0.340069677,-0.2681909187,-0.00503402739,0.002012193659,0.00671884578,0.01241719317,-0.3063998014,0.4310593115,0.2223269918,-0.5037754567,0.8956751919,-0.06419124521,-0.03985038749,0.1425885192,0,0.00532680318
2021-12-06,A22,Healthcare,95.24208677,95.61456826,93.64958979,94.0158432,1862434,93.99197629,94.03971011,5.077210267,0.01368471275,0.0131644261,-0.01640566372,0.02226746496,0.06401763252,0.04857194423,0.0949031043,1.364009271,0.07306169809,-0.00503402739,0.002012193659,0.00671884578,0.01241719317,-0.3063998014,0.4310593115,0.2223269918,0.4030987521,0.7173277722,0.6194842107,-0.9472840223,0.1327941855,0,0.02090050364
2021-12-06,A23,Healthcare,96.66130654,98.94469631,95.8139119,98.07728402,485775,98.02979435,98.12477369,9.68413193,0.012553313,0.01339455102,0.01770364556,-0.001503271818,-0.01141772439,0.003395097972,-0.01836931611,-0.4189898699,0.03208616125,-0.00503402739,0.002012193659,0.00671884578,0.01241719317,-0.3063998014,0.4310593115,0.2223269918,-0.4512425425,0.423719706,0.5813585957,-0.4228466796,1.110003283,1,0.03192160597
2021-12-06,A24,Healthcare,69.84200427,70.33642588,69.44569505,69.93731113,309743,69.86863142,70.00599085,19.64036538,0.008254136018,0.01208320894,0.007089623655,-0.009430578904,0.03214019518,0.0058688777,0.06852265593,1.869853759,0.165664954,-0.00503402739,0.002012193659,0.00671884578,0.01241719317,-0.3063998014,0.4310593115,0.2223269918,-0.04502524258,0.1899071808,-0.3690868044,0.06531447025,0.455457457,0,0.01273613206
2021-12-07,A01,Technology,71.14657372,71.46188507,70.5622049,70.87492642,1197854,70.8681836,70.88166924,1.902738298,0.006114297544,0.01004990645,-0.006345571513,-0.01351391443,-0.05913281663,-0.03919610861,-0.09136284391,-0.5189107689,-0.3531899549,-0.005019819531,-0.006655339026,0.006580789559,0.004874476308,-0.5611452409,0.3119590394,0.332975356,-0.8073524155,0.9593174983,0.1974594108,0.1927817198,0.08319652341,0,0.01269391327
